Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Amplifier_Current:INA281A4,INA281A4,Package_TO_SOT_SMD:SOT-23-5,"-4...+110V High Voltage Current Shunt Monitor, 200V/V gain, 1.3 MHz bandwidth,  2.7..20Vcc, 55uV offset voltage, SOT-23-5",highside HS current sense amplifier linear buffered texas,SOT?23*,https://www.ti.com/lit/ds/symlink/ina281.pdf
Amplifier_Current:INA281A5,INA281A5,Package_TO_SOT_SMD:SOT-23-5,"-4...+110V High Voltage Current Shunt Monitor, 500V/V gain, 1.3 MHz bandwidth,  2.7..20Vcc, 55uV offset voltage, SOT-23-5",highside HS current sense amplifier linear buffered texas,SOT?23*,https://www.ti.com/lit/ds/symlink/ina281.pdf
Amplifier_Current:INA282,INA282,,"High-Accuracy, Wide Common-Mode Range, Bidirectional Current Shunt Monitors, Zero-Drift Series, 50V/V, SOIC-8/VSSOP-8",current monitor shunt sensor bidirectional,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/ina282.pdf
Amplifier_Current:INA283,INA283,,"High-Accuracy, Wide Common-Mode Range, Bidirectional Current Shunt Monitors, Zero-Drift Series, 200V/V, SOIC-8/VSSOP-8",current monitor shunt sensor bidirectional,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/ina282.pdf
Amplifier_Current:INA284,INA284,,"High-Accuracy, Wide Common-Mode Range, Bidirectional Current Shunt Monitors, Zero-Drift Series, 500V/V, SOIC-8/VSSOP-8",current monitor shunt sensor bidirectional,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/ina282.pdf
Amplifier_Current:INA285,INA285,,"High-Accuracy, Wide Common-Mode Range, Bidirectional Current Shunt Monitors, Zero-Drift Series, 1000V/V, SOIC-8/VSSOP-8",current monitor shunt sensor bidirectional,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/ina282.pdf
Amplifier_Current:INA286,INA286,,"High-Accuracy, Wide Common-Mode Range, Bidirectional Current Shunt Monitors, Zero-Drift Series, 100V/V, SOIC-8/VSSOP-8",current monitor shunt sensor bidirectional,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://www.ti.com/lit/ds/symlink/ina282.pdf
Amplifier_Current:INA290A1xDCK,INA290A1xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Current Sense Amplifier, 2.7-V to 120-V Common Mode, 1.1-MHz, Ultra Precise, Gain 20 V/V, SC-70",monitor shunt sensor,SOT?353*,https://www.ti.com/lit/ds/symlink/ina290.pdf
Amplifier_Current:INA290A2xDCK,INA290A2xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Current Sense Amplifier, 2.7-V to 120-V Common Mode, 1.1-MHz, Ultra Precise, Gain 50 V/V, SC-70",monitor shunt sensor,SOT?353*,https://www.ti.com/lit/ds/symlink/ina290.pdf
Amplifier_Current:INA290A3xDCK,INA290A3xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Current Sense Amplifier, 2.7-V to 120-V Common Mode, 1.1-MHz, Ultra Precise, Gain 100 V/V, SC-70",monitor shunt sensor,SOT?353*,https://www.ti.com/lit/ds/symlink/ina290.pdf
Amplifier_Current:INA290A4xDCK,INA290A4xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Current Sense Amplifier, 2.7-V to 120-V Common Mode, 1.1-MHz, Ultra Precise, Gain 200 V/V, SC-70",monitor shunt sensor,SOT?353*,https://www.ti.com/lit/ds/symlink/ina290.pdf
Amplifier_Current:INA290A5xDCK,INA290A5xDCK,Package_TO_SOT_SMD:SOT-353_SC-70-5,"Current Sense Amplifier, 2.7-V to 120-V Common Mode, 1.1-MHz, Ultra Precise, Gain 500 V/V, SC-70",monitor shunt sensor,SOT?353*,https://www.ti.com/lit/ds/symlink/ina290.pdf
Amplifier_Current:INA293A1,INA293A1,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1.3-MHz bandwidth, Current Sense Amplifier, 20V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293A2,INA293A2,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1.3-MHz bandwidth, Current Sense Amplifier, 50V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293A3,INA293A3,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1-MHz bandwidth, Current Sense Amplifier, 100V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293A4,INA293A4,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 900-KHz bandwidth, Current Sense Amplifier, 200V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293A5,INA293A5,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 900-KHz bandwidth, Current Sense Amplifier, 500V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293B1,INA293B1,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1.3-MHz bandwidth, Current Sense Amplifier, 20V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293B2,INA293B2,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1.3-MHz bandwidth, Current Sense Amplifier, 50V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293B3,INA293B3,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 1-MHz bandwidth, Current Sense Amplifier, 100V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293B4,INA293B4,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 900-KHz bandwidth, Current Sense Amplifier, 200V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA293B5,INA293B5,Package_TO_SOT_SMD:SOT-23-5,"-4-V to 110-V, 900-KHz bandwidth, Current Sense Amplifier, 500V/V gain, SOT-23-5",highside high lowside low HS LS linear buffered texas shunt,SOT?23*,https://www.ti.com/lit/ds/symlink/ina293.pdf
Amplifier_Current:INA4180A1,INA4180A1,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"Quad current sense amplifier, Rail-to-Rail, 26V, Gain 20 V/V, TSSOP-14",current monitor shunt sensor texas,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ina4180.pdf
Amplifier_Current:INA4180A2,INA4180A2,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"Quad current sense amplifier, Rail-to-Rail, 26V, Gain 50 V/V, TSSOP-14",monitor shunt sensor texas,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ina4180.pdf
Amplifier_Current:INA4180A3,INA4180A3,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"Quad current sense amplifier, Rail-to-Rail, 26V, Gain 100 V/V, TSSOP-14",monitor shunt sensor texas,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ina4180.pdf
Amplifier_Current:INA4180A4,INA4180A4,Package_SO:TSSOP-14_4.4x5mm_P0.65mm,"Quad current sense amplifier, Rail-to-Rail, 26V, Gain 200 V/V, TSSOP-14",monitor shunt sensor texas,TSSOP*4.4x5mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ina4180.pdf
Amplifier_Current:LMP8640,LMP8640,Package_TO_SOT_SMD:SOT-23-6,"Precision High Voltage Current Sense Amplifiers, 42V/76V, SOT-23-6",current monitor shunt sensor,SOT?23*,http://www.ti.com/lit/ds/symlink/lmp8640.pdf
Amplifier_Current:LT6106,LT6106,Package_TO_SOT_SMD:SOT-23-5,"36V Low Cost, High Side Current Sense, SOT-23-5",current sense,SOT?23*,https://www.analog.com/media/en/technical-documentation/data-sheets/6106fb.pdf
Amplifier_Current:LTC6102HVxDD,LTC6102HVxDD,Package_DFN_QFN:DFN-8-1EP_3x3mm_P0.5mm_EP1.66x2.38mm,"Precision Zero Drift Current Sense Amplifier, 100V, DFN-8",current sense amplifier,DFN*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:LTC6102HVxMS8,LTC6102HVxMS8,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Zero Drift Current Sense Amplifier, 100V, MSOP-8",current sense amplifier,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:LTC6102xDD,LTC6102xDD,Package_DFN_QFN:DFN-8-1EP_3x3mm_P0.5mm_EP1.66x2.38mm,"Precision Zero Drift Current Sense Amplifier, 60V, DFN-8",current sense amplifier,DFN*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:LTC6102xDD-1,LTC6102xDD-1,Package_DFN_QFN:DFN-8-1EP_3x3mm_P0.5mm_EP1.66x2.38mm,"Precision Zero Drift Current Sense Amplifier, 60V, DFN-8",current sense amplifier,DFN*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:LTC6102xMS8,LTC6102xMS8,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Zero Drift Current Sense Amplifier, 60V, MSOP-8",current sense amplifier,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:LTC6102xMS8-1,LTC6102xMS8-1,Package_SO:MSOP-8_3x3mm_P0.65mm,"Precision Zero Drift Current Sense Amplifier, 60V, MSOP-8",current sense amplifier,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/6102fe.pdf
Amplifier_Current:MAX4080F,MAX4080F,,"76V, High-Side, Current-Sense Amplifiers with Voltage Output, Unidirectional, 5V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX4080S,MAX4080S,,"76V, High-Side, Current-Sense Amplifiers with Voltage Output, Undirectional, 60V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX4080T,MAX4080T,,"76V, High-Side, Current-Sense Amplifiers with Voltage Output, Unidirectional, 20V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX4081F,MAX4081F,,"76V, High-Side, Current-Sense Amplifiers with Voltage Output, Bidirectional, 5V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX4081S,MAX4081S,,"76V, High-Side, Current-Sense Amplifiers with Voltage Outpute, Bidirectional, 60V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX4081T,MAX4081T,,"76V, High-Side, Current-Sense Amplifiers with Voltage Output, Bidirectional, 20V/V Gain, SOIC-8/uMAX-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,http://datasheets.maximintegrated.com/en/ds/MAX4080-MAX4081.pdf
Amplifier_Current:MAX471,MAX471,,"Precision, High-Side, Current-Sense Amplifiers, DIP-8/SOIC-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm*,http://pdfserv.maximintegrated.com/en/ds/MAX471-MAX472.pdf
Amplifier_Current:MAX472,MAX472,,"Precision, High-Side, Current-Sense Amplifiers, DIP-8/SOIC-8",current sense amplifier,SOIC*3.9x4.9mm*P1.27mm* DIP*W7.62mm*,http://pdfserv.maximintegrated.com/en/ds/MAX471-MAX472.pdf
Amplifier_Current:NCS210,NCS210,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 200V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCS211,NCS211,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 500V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCS213,NCS213,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 50V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCS214,NCS214,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 100V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCV210,NCV210,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 200V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCV211,NCV211,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 500V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCV213,NCV213,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 50V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:NCV214,NCV214,Package_TO_SOT_SMD:SOT-363_SC-70-6,"Current-Shunt Monitor, Voltage Output, Bi-Directional Zero-Drift, 100V/V Gain, SC-70-6",Current shunt monitor,*SC?70*,https://www.onsemi.com/pub/Collateral/NCS210R-D.PDF
Amplifier_Current:ZXCT1009F,ZXCT1009F,Package_TO_SOT_SMD:SOT-23,"High-Side Current Monitor, SOT-23",High side current monitor shunt,SOT?23*,https://www.diodes.com/assets/Datasheets/ZXCT1009.pdf
Amplifier_Current:ZXCT1009T8,ZXCT1009T8,Package_SO:Zetex_SM8,"High-Side Current Monitor, SM8",High side current monitor shunt,Zetex*SM8*,https://www.diodes.com/assets/Datasheets/ZXCT1009.pdf
Amplifier_Current:ZXCT1010,ZXCT1010,Package_TO_SOT_SMD:SOT-23-5,"Enhanced High-Side Current Monitors, SOT-23-5",High side current monitor shunt,SOT?23*,https://www.diodes.com/assets/Datasheets/ZXCT1010.pdf
Amplifier_Current:ZXCT1107,ZXCT1107,Package_TO_SOT_SMD:SOT-23,"Low Power High-Side Current Monitors, SOT-23",High side current monitor shunt,SOT?23*,https://www.diodes.com/assets/Datasheets/ZXCT1107_10.pdf
Amplifier_Current:ZXCT1109,ZXCT1109,Package_TO_SOT_SMD:SOT-23,"Low Power High-Side Current Monitors, SOT-23",High side current monitor shunt,SOT?23*,https://www.diodes.com/assets/Datasheets/ZXCT1107_10.pdf
Amplifier_Current:ZXCT1110,ZXCT1110,Package_TO_SOT_SMD:SOT-23-5,"Low Power High-Side Current Monitors, SOT-23-5",High side current monitor shunt,SOT?23*,https://www.diodes.com/assets/Datasheets/ZXCT1107_10.pdf
Amplifier_Difference:AD628,AD628,,"High Common-Mode Voltage, Programmable Gain Difference Amplifier, ±120V, Gain = 0.1 to 100, SOIC-8/MSOP-8",difference amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD628.pdf
Amplifier_Difference:AD8207,AD8207,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"65V (35V) Zero-Drift, High Voltage, Bidirectional, Difference Amplifier, 20V/V gain, bandwidth 150kHz, Vcc=5V (3.3V), SOIC-8",highside HS current sense difference amplifier linear buffered,SOIC*3.9x4.9mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8207.pdf
Amplifier_Difference:AD8264,AD8264,Package_DFN_QFN:HVQFN-40-1EP_6x6mm_P0.5mm_EP4.1x4.1mm,"Quad, 235 MHz, 6-30 dB gain, ±2.5 V to ±5 V supply, DC-Coupled VGA and Differential Output Amplifier, QFN-40",difference amplifier variable,*QFN*6x6mm*P0.5mm*EP4.1x4.1mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8264.pdf
Amplifier_Difference:AD8276,AD8276,,"Low Power, Wide Supply Range, Low Cost Unity-Gain Difference Amplifier, SOIC-8/MSOP-8",difference amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8276_8277.pdf
Amplifier_Difference:AD8475ACPZ,AD8475ACPZ,Package_CSP:LFCSP-16-1EP_3x3mm_P0.5mm_EP1.6x1.6mm,"Precision, Selectable Gain, Fully Differential Funnel Amplifier, LFCSP-16",selectable gain ADC driver,LFCSP*1EP*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8475.pdf
Amplifier_Difference:AD8475xRMZ,AD8475xRMZ,Package_SO:MSOP-10_3x3mm_P0.5mm,"Precision, Selectable Gain, Fully Differential Funnel Amplifier, MSOP-10",selectable gain ADC driver,MSOP*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8475.pdf
Amplifier_Difference:ADA4938-1,ADA4938-1,Package_CSP:LFCSP-16-1EP_3x3mm_P0.5mm_EP1.3x1.3mm_ThermalVias,"Ultralow distortion, high speed fully-differential amplifier, ADC Driver, 1GHz GBP, 3x3mm LFCSP-16",Fully-Differential Amplifier ADC Driver,LFCSP*EP?3x3mm?P0.5mm?EP1.3x1.3mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4938-1_4938-2.pdf
Amplifier_Difference:ADA4940-1xCP,ADA4940-1xCP,Package_CSP:LFCSP-16-1EP_3x3mm_P0.5mm_EP1.3x1.3mm_ThermalVias,"Ultralow Power, Low Distortion, Fully Differential ADC Drivers, LFCSP-16",differential amplifier,LFCSP*1EP*3x3mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4940-1_4940-2.pdf
Amplifier_Difference:ADA4940-2,ADA4940-2,Package_CSP:LFCSP-24-1EP_4x4mm_P0.5mm_EP2.5x2.5mm,"Ultralow Power, Low Distortion, Fully Differential ADC Drivers, Dual-Channel, LFCSP-24",differential amplifier,LFCSP*1EP*4x4mm*P0.5mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4940-1_4940-2.pdf
Amplifier_Difference:INA105KP,INA105KP,Package_DIP:DIP-8_W7.62mm,"Low Power, Wide Supply Range, Low Cost Unity-Gain Difference Amplifier, DIP-8",difference amplifier,DIP*W7.62mm*,https://www.ti.com/lit/ds/symlink/ina105.pdf
Amplifier_Difference:INA105KU,INA105KU,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Low Power, Wide Supply Range, Low Cost Unity-Gain Difference Amplifier, SOIC-8",difference amplifier,SOIC*3.9x4.9mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/ina105.pdf
Amplifier_Difference:LM733CH,LM733CH,Package_TO_SOT_THT:TO-5-10,"Single Differential Amplifier, TO-5-10",single differential video opamp,TO?5*,http://www.soemtron.org/downloads/disposals/lm733cn.pdf
Amplifier_Difference:LM733CN,LM733CN,Package_DIP:DIP-14_W7.62mm,"Single Differential Amplifier, DIP-14",single differential video opamp,DIP*W7.62mm*,http://www.soemtron.org/downloads/disposals/lm733cn.pdf
Amplifier_Difference:LM733H,LM733H,Package_TO_SOT_THT:TO-5-10,"Single Differential Amplifier, TO-5-10",single differential video opamp,TO?5*,http://www.soemtron.org/downloads/disposals/lm733cn.pdf
Amplifier_Difference:LTC1992-x-xMS8,LTC1992-x-xMS8,Package_SO:MSOP-8_3x3mm_P0.65mm,"Low-Noise Precision Fully Differential Amplifier, fixed or variable gain, MSOP-8",fully differential amplifier,MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/1992fb.pdf
Amplifier_Difference:THS4521ID,THS4521ID,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"Very Low Power, Negative Rail Input, Rail to Rail Output, Fully Differential Amplifier, SOIC-8",differential amplifier,SOIC*3.9x4.9mm*P1.27mm*,https://www.ti.com/lit/ds/symlink/ths4521.pdf
Amplifier_Difference:THS4521IDGK,THS4521IDGK,Package_SO:VSSOP-8_3x3mm_P0.65mm,"Very Low Power, Negative Rail Input, Rail to Rail Output, Fully Differential Amplifier, VSSOP-8",differential amplifier,VSSOP*3x3mm*P0.65mm*,https://www.ti.com/lit/ds/symlink/ths4521.pdf
Amplifier_Difference:THS4551xRGT,THS4551xRGT,Package_DFN_QFN:VQFN-16-1EP_3x3mm_P0.5mm_EP1.68x1.68mm,"Low-Noise Precision Fully Differential Amplifier, VQFN-16",differential amplifier,VQFN*1EP*3x3mm*P0.5mm*,https://www.ti.com/lit/ds/symlink/ths4551.pdf
Amplifier_Instrumentation:AD620,AD620,,"Low Cost, Low Power, Instrumentation Amplifier, DIP-8/SOIC-8",Instrumentation amplifier,SOIC*P1.27mm* DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD620.pdf
Amplifier_Instrumentation:AD623,AD623,,"Single Rail-to-Rail, Low Cost Instrumentation Amplifier, DIP-8/SOIC-8/MSOP-8",single instumentation amplifier,SOIC*P1.27mm* DIP*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623AN,AD623AN,,"Single Supply, Rail to Rail, Instumentation Amplifier, DIP-8",ad623 instumentation amplifier dip-8,DIP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623ANZ,AD623ANZ,,"Single Supply, Rail to Rail, Instumentation Amplifier, RoHS, DIP-8",ad623 instumentation amplifier dip-8,DIP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623AR,AD623AR,,"Single Supply, Rail to Rail, Instumentation Amplifier, SOIC-8",ad623 instumentation amplifier soic-8,SOIC-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623ARM,AD623ARM,,"Single Supply, Rail to Rail, Instumentation Amplifier, MSOP-8",ad623 instumentation amplifier msop-8,MSOP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623ARMZ,AD623ARMZ,,"Single Supply, Rail to Rail, Instumentation Amplifier, RoHS, MSOP-8",ad623 instumentation amplifier msop-8,MSOP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623ARZ,AD623ARZ,,"Single Supply, Rail to Rail, Instumentation Amplifier, RoHS, SOIC-8",ad623 instumentation amplifier soic-8,SOIC-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623BN,AD623BN,,"Single Supply, Rail to Rail, Instumentation Amplifier, DIP-8",ad623 instumentation amplifier dip-8,DIP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623BNZ,AD623BNZ,,"Single Supply, Rail to Rail, Instumentation Amplifier, RoHS, DIP-8",ad623 instumentation amplifier dip-8,DIP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623BR,AD623BR,,"Single Supply, Rail to Rail, Instumentation Amplifier, SOIC-8",ad623 instumentation amplifier soic-8,SOIC-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD623BRZ,AD623BRZ,,"Single Supply, Rail to Rail, Instumentation Amplifier, RoHS, SOIC-8",ad623 instumentation amplifier soic-8,SOIC-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD623.pdf
Amplifier_Instrumentation:AD8230,AD8230,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"16V Rail-to-Rail, Zero-Drift, Precision Instrumentation Amplifier, SOIC-8",single instrumentation amplifier,SOIC*3.9x4.9mm*P1.27mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8230.pdf
Amplifier_Instrumentation:AD8231,AD8231,Package_CSP:Analog_LFCSP-16-1EP_4x4mm_P0.65mm_EP2.1x2.1mm,"Zero Drift, Digitally programmable instrumentation amplifier, 2.7MHz bandwidth, LFCSP-16",Analog extra op amp,Analog*LFCSP*4x4mm*P0.65mm*EP2.1x2.1mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/ad8231.pdf
Amplifier_Instrumentation:AD8236,AD8236,,"Single 40 μA Micropower Instrumentation Amplifier with Zero Crossover Distortion, MSOP-8",single instumentation amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8236.pdf
Amplifier_Instrumentation:AD8236ARMZ,AD8236ARMZ,,"Micropower Instumentation Amplifier with Zero Crossover Distortion, MSOP-8",ad8236 instumentation amplifier msop-8,MSOP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8236.pdf
Amplifier_Instrumentation:AD8421,AD8421,,"Single Low Power Instrumentation Amplifier, SOIC-8/MSOP-8",single instumentation amplifier,SOIC*3.9x4.9mm*P1.27mm* MSOP*3x3mm*P0.65mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8421.pdf
Amplifier_Instrumentation:AD8421ARMZ,AD8421ARMZ,,"Low Power,  Instumentation Amplifier, MSOP-8",ad8421 instumentation amplifier msop-8,MSOP-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8421.pdf
Amplifier_Instrumentation:AD8421ARZ,AD8421ARZ,,"Low Power, Instumentation Amplifier, SOIC-8",ad8421 instumentation amplifier soic-8,SOIC-8*,https://www.analog.com/media/en/technical-documentation/data-sheets/AD8421.pdf
